File Name,Code Snippet
s045180220.java,"package qq;

/**
 * Write a program which prints multiplication tables in the following format:
 * @author midorinochawan
 */
public class QQ {

    private final int MaxNumber = 9;
    private static QQ instance = new QQ();

    private QQ() {

    }

    public static QQ getInstance() {
        return instance;
    }
    private boolean Run() {
        for (int i = 1; i <= MaxNumber; ++i) {
            for (int j = 1; j <= MaxNumber; ++j) {
                if (MaxNumber < i || MaxNumber < j) {
                    return false;
                }
                printQQ(i, j);
            }
        }

        return true;
    }

    private void printQQ(int left, int right) {
        System.out.println(String.format(""%dx%d=%d"", left, right, left * right));
    }

    /**
     * @param args the command line arguments
     */
    public static void main(String...args) {
        QQ.getInstance().Run();
    }
}"
s045275802.java,"package jimang_laurant.com;

public class Main {

	public static int main(String[] args) {
		for(int i = 1;i<=9;i++){
			for(int j = 1;j <=9;j++){
				System.out.println(i+""x""+j+""="" + i*j);
			}
		}
		return 0;
	}
}"
s045990999.java,"public class v0000{
    public static void main(String[] args){
	for(int i=1;i<10;i++){
	    for(int j=1;j<10;j++){
		System.out.println( i + ""x"" + j + ""="" + (i*j) );
	    }
	}
    }
}"
s046891472.java,"public class Main{
    public static void main(String[] a){
		for(int i = 1;i <= 9;i++){
			for(int j = 1;j <= 9;j++){
				System.out.println(i + ""x"" + j + ""="" + i*j );
			}
		}
    }
}"
s046937745.java,"class Main{
    public static void main(String[] a){
    	for(int i=1;i<=9;i++){
    		for(int j=1;j<=9;j++){
    			System.out.println(i + ""x"" + j + ""="" + (i*j));
    		}
    	}
    }
}"
s047544287.java,"class qq{
		public static void main(String argv[]) {
				for(int i = 1;i<10;i++){
						for(int j = 1 ;j<10;j++){
								int k = i *j;
								System.out.printf(""%d x %d = %d\n"",i,j,k);
						}
				}
		}
}"
s047662360.java,"class Main{
  public static void main(String[] a){
    for (int i=1; i<=9; i++) {
      for (int j=1; j<=9; j++)
        System.out.println(i+""x""+j+""=""+i*j);
    }
  }
}"
s047909036.java,"import java.util.*;
import java.lang.*;

class Main
{
	public static void main (String[] args)
	{
		for(int i = 1 ; i < 10 ; i++)
		{
			for(int j = 1 ; j < 10 ; j++)
			{
				System.out.println(i + ""x"" + j + ""="" + i * j);
			}
		}
	}
}"
s048506598.java,"class Main{
    public static void main(String[] a){
for(int i=1;i<10;i++){
	for(int j=1;j<10;j++){
	System.out.println(i+""??""+j+""=""+i*j);
	}
	}
    }
}"
s049477099.java,"import java.util.*;
public class Main{
	public static void main(String args[]){
		ArrayList<Integer>[] a;
		a=new ArrayList[10];
		a[1]=new <Integer>ArrayList();
		a[1].add(3);
		for(int i=1;i<=9;i++){
			for(int j=1;j<=9;j++){
				System.out.printf(""%dx%d=%d\n"",i,j,i*j);
			}
		}
		
	}
}"
s049533385.java,"class Main{public static void main(String args[]){int i=0,j;for(;i<9;)for(++i,j=1;j<10;)System.out.println(i+""x""+j+""=""+i*j++);}}"
s049915352.java,"package qq_001;

public class Main {

    /**
     * ????????????????????????
     *
     * @param args
     */
    public static void main(String[] args) {
        for (int i = 1; i < 10; i++) {
            for (int j = 1; j < 10; j++) {
                System.out.println(i + ""x"" + j + ""="" + i * j);
            }
        }
    }
}"
s050295706.java,"class Main{
    public static void main(String[] a){
     for(int i = 1; i <=9; i++){
      for(int j = 1; j <=9; j++){
       System.out.println(i + ""x"" + j + ""="" + i*j);
    }
}"
s050566712.java,"class Main{
	public static void main(String[] args){
		for(int i = 1; i < 10; i++){
			for(int j = 1; j < 10; j++){
				System.out.println(i + ""x"" + j + ""="" + i * j);
			}
		}
	}
}"
s051163399.java,"public class Main {
	public static void main(String[] args) {
        for(int i = 1; i <= 9; i++) {
            for(int j = 1; j <= 9; j++) {
                System.out.println(i + ""x"" + j + ""="" + (i * j));
            }
        }
	}
}"
s051656965.java,"int x, y;
for (x=1;x<=9;x++) {
  for (y=1;y<=9;y++) {
    System.out.println(x + ""x"" + y + ""="" + (x * y));
  }  
}"
s051855791.java,"

/**
 *
 * @author asa
 */
public class Main {

   
    public static void main(String[] a) {
       for(int i=1;i<10;i++){
       for(int j=1;j<10;j++){
           System.out.println(i+""x""+j+""=""+(i*j));
         
     }   
     } 
    }
}"
s052211924.java,"class java{
    public static void main(String args[]){
	int i,j;
	for(i=1;i<10;i++)
	    for(j=1;j<10;j++)
		System.out.println(i+""x""+j+""=""+(i*j));
    }
}"
s052790874.java,"public class Main{
	public static void main(String[] args){
		for(int i=1;i<10;i++){
			for(int j=1;j<10;j++)
				System.out.println(i+""x""+j+""=""+i*j);
		}
	}
}"
s053550749.java,"public class MyClass{
  public static void main(String[] args)
  {
		for(int i = 1; i < 10; i++)
        {
            System.out.println(i + ""*"" + i + ""="" + i*i);
        }
  }   
}
"
s053787425.java,"class Main{
    public static void main(String[] a){
    
    int[] x = new int[];
    int x[] = {1,2,3,4,5,6,7,8,9,};
    int[] y = new int[];
    int y[] = {1,2,3,4,5,6,7,8,9,};
??????
??????for (i=0;i<10;i++){
     for (j=0;j<10;j++){
       system.out.println{x[i]+""x""+y[j]+""=""+x[i]*y[j]};
     }
    }
   }"
s055464130.java,"class ID0000 {
    public static void main (String args[]) {
	for (int i=1; i<10; i++) {
	    for (int j=1; j<10; j++) {
		System.out.println (i+""x""+j+""=""+(i*j));
	    }
	}
    }
}"
s055812001.java,"class Main{
    public static void main(String[] a){
    	for(int i = 1; i <= 9; i++){
    		for(int j = 1; j <= 9; j++){
    			System.out.println(i + ""x"" + j + ""="" + (i*j));
    		}
    	}
    }
}"
s055886267.java,"import java.io.BufferedReader;
import java.io.InputStreamReader;

class Main {
    public static void main(String[] args) throws Exception {
        for(int i = 1; i < 10; i++) {
			for(int j = 1; j < 10; j++) {
				int k = i * j;
				System.out.println(i + ""x"" + j + ""="" + i * j);
			}
			System.out.println("""");
		}
    }
}"
s055890698.java,"class Main{

	public static void main(String[] args){

		for(int i = 1; i < 10; i++){
			for(int j = 1; j < 10; j++){
				System.out.println(i + ""x"" + j + ""="" + i * j);
			}
		}

	}
}"
s056357377.java,"	public static void main(String[] args) {
		
		for (int i = 1; i <= 9 ; i++) {
			for (int j = 1; j <= 9 ; j++) {
				System.out.println(i + ""x"" + j + ""="" + i * j);
			}
		}
	}"
s057454059.java,"using System;
using System.Collections.Generic;
using System.Linq;
using System.Text;

namespace supermanse
{
    class Program
    {
        static void Main(string[] args)
        {
            int a = 1;
            int b = 1;
            int c;
            for (; ; )
            {
                c = a * b;
                Console.WriteLine("""" + a + ""x"" + b + ""="" + c + """");
                b++;
                if (b == 10) { a++; b = 1; }
                if (a == 10) { break; }
            }
        }
    }
}"
s057530548.java,"public class Main {
	public static void main(String[] args) {
		int a;
		for (int i = 1; i < 10; i++) {
			for (int j = 1; j < 10; j++) {
				a = i * j;
				System.out.println(i + ""x"" + j + ""="" + a);
			}
		}
	}
}
"
s057607323.java,"class Main{
    public static void main(String[] a){
    int i,j;
	
    for(i=1;i <= 9;i++){
	for(j = 1;j <= 9;j++){
		System.out.println(i + ""x"" + j + ""="" + i*j);
	}
    }
    }
}"
s057777685.java,"import java.util.Scanner;
public class Main{
    public static void main(String[] args){
        for(int x=0;x<9;x++){
            for(int y=0;y<9;y++){
                System.out.println(""""+(x+1)+""x""+(y+1)+""=""+((x+1)*(y+1)));
            }
        }
    }
}"
s058076279.java,"import java.util.*;

class Main {
  public static void main(String args[]) {
    for (int i = 1; i < 9; i++) {
      for (int j = 1; j < 9; j++) {
        System.out.println(i+""x""+j+""=""+i*j);
      }
    }
  }
}"
s058246516.java,"
public class Main {

	public static void main(String[] args) {
		
		for(int i=1; i<10; i++){
			for(int j=1; j<10; j++){
				System.out.println(i+""??""+j+""=""+i*j);
			}
		}
	}

}"
s059476458.java,"public class Main {
	public static void main(String[] args) {
		StringBuilder sb = new StringBuilder();
		for (int i = 1; i < 10; i++) {
			for (int j = 1; j < 10; j++) {
				sb.append(i).append(""x"").append(j).append(""="").append(i * j).append(""\n"");
			}
		}
		sb.setLength(sb.length() - 1);
		System.out.println(sb.toString());
	}
}"
s059766954.java,"class Main{
    public static void main(String[] a){

        for (int i = 1; i <=9; ++i) {
            for (int j = 0; j <= 9; ++j) {
                StringBuilder sb = new StringBuilder();
                System.out.println(sb.append(i).append('x').append(j).append('=').append(i*j).toString());
            }
        }

    }
}"
s059851824.java,"class Main{
   public static void main(String[] args){
      int x,y;
   for(x = 0; x <= 9; ++x){
    for(y = 0; y <= 9; ++y){
   System.out.println(x+""x""+y+""=""+x*y);
   }
   }
   }
}"
s060195782.java,"class Main {
	public static void main(String a[]) {
		for (int i = 1; i < 10; i++) {
			for (int j = 1; j < 10; j++) {
				System.out.println(i + ""x"" + j + ""="" + (i * j));
			}
		}
	}
}"
s060328728.java,"class Main{
    public static void main(String[] a){
		String s = """";
		for(byte i=1;i<10;i++){
			for(byte j=1;j<10;j++){
				s+=i+""x""+j+""=""+(i*j)+""\n"";
			}
		}
		System.out.println(s);
    }
}"
s060695923.java,"public class Main {
	public static int main(String[] args){
		for(int i=1;i<=9;i++){
			for(int j=1;j<=9;j++)
				System.out.println(i+""×""+j+""=""+j*i);
		}
		return 0;
	}
}"
s061289979.java,"import java.util.*;

import javax.xml.crypto.Data;
public class Main{

	public static void main(String[] args) {
		for(int i = 1; i <= 9; ++i)
			for(int n = 1; n <= 9; ++n)
				System.out.println(i+""x""+n+""=""+i*n);
	}

}"
s061320165.java,"import java.io.*;
import java.util.*;

class Main{
    public void run(){
        try(BufferedReader br = new BufferedReader(new InputStreamReader(System.in))){
            // br.lines()
            //     .forEach(System.out::println);
            for(int i = 1;i <= 9; i++){
                for(int j = 1; j <= 9; j++){
                    System.out.println(i+""x""+j+""=""+i*j);
                }
            }
        }catch(Exception e){

        }
    }
    public static void main(String[] args){
        new Main().run();
    }
}"
s061684507.java,"class Main{
    public static void main(String[] a){
        for(int i=1;i<=9;i++) {
            for(int j=1;j<=9;j++) {
                System.out.println(i +""x"" + j + ""="" + i*j);
            }
        }
    }
}"
s061875670.java,"public class main {
	public static void main(String[] args) {
		 for(int a=1;a<=9;a++){
	            for(int b=1;b<=9;b++){
	                System.out.println(a+""??""+b+""=""+a*b);
	            }
	        }
	}
}"
s062644917.java,"import java.util.*

public class main {

  public static void main(String... args){
    IntStream.of(1,2,3,4,5,6,7,8,9).flatMap(i -> {
      IntStream.of(1*i, 2*i, 3*i, 4*i, 5*i, 6*i, 7*i, 8*i, 9*i)
    }).forEach(System.out::println);
  }

}"
s063305519.java,"
public class Main {
  public static void main(String[] args) {
    for (int i = 1;i <= 9; i++) {
      for (int j = 1;j <= 9; j++) {
        System.out.println(i + ""x"" + j + ""="" + i * j);
      }
    }
  }
}"
s063582493.java,"
public class Main {

	public static void main(String[] args) {
		// TODO Auto-generated method stub
		for(int i = 1; i < 10; i++){
			for(int j = 1; j < 10; j++){
				System.out.println(i+""x""+j+""=""+(i*j));
			}
		}
	}

}"
s064109873.java,"
class Main{
	public static void main(String[] a){
		for(int i=1;i<=9;i++){
			for(int j=1;j<=9;j++){
				System.out.println(i+""x""+j+""=""+(i*j));
			}
		}
	}
}"
s064414224.java,"
public class Main
{
    public static void main(String[] args)
    {
    	for( int i=1; i<=9; i++)
    		for(int j=1; j<=9; j++)
    			System.out.println( i + ""x"" + j + ""="" + (i*j) );
    }
}"
s064689442.java,"public class Main {

    public static void main(String[] args) {
        Main main = new Main();
        main.solve();
    }

    public void solve() {
        for(int i=1; i <=9 ; i++)
            for(int j=1; j <=9 ; j++)
                System.out.println(i+""x""+j+""=""+(i*j));
    }
}"
s065029393.java,"class Main{
    public static void main(String[] a){
        for(int i=1;i<=9;i++) {
		for(int j=1;j<=9;j++) {
			System.out.println(i + ""x"" + j + ""="" + (i*j));
		}
	}
    }
}
"
s065679610.java,"public class Table_99 {
	public static void main(String[] args) {
        for (int i = 1; i <= 9; i++){
        	System.out.println(i + ""x"" + i + ""="" + i*i);
        }
    }
}"
s065968414.java,"public class Main {
	public static void main(String[] args) {
		for (int i = 1; i <= 9; i++)
			for (int j = 1; j <= 9; j++)
				System.out.println(i + ""x"" + j + ""="" + (i * j));
	}
}"
s066204090.java,"public class Main {

	public static void main(String[] args) {

		for(int a=1;a<=9;a++) {
			for(int b=1;b<=9;b++) {
				System.out.println(a+""x""+b+""=""+a*b);
			}
		}
	}

}

"
s066255656.java,"class Main{
    public static void main(String[] a){
     

  int i =9;
  for(m=1;m<=9;m++)
  {
     for(x=1;x<=9;x++)
     {
     
       System.out.println(m+""X""+x+""=""+x*m);
     }
  }

    }
}"
s066353740.java,"class Main{
    public static void main(String[] a){

      for(int i=1;i<=9;i++){
       for(int j=i;j<=9;j++){
        System.out.println(i*j);
}
}
    }
}
"
s066410897.java,"class Main {
	public static void main(String[] a) {
		execute_ququ();
	}

	private static void execute_ququ() {
		for (int i = 1; i < 10; i++) {
			for (int j = 1; j < 10; j++) {
				System.out.println(i + ""x"" + j + ""=""+ kakezan(i,j));
			}
		}
	}

	private static int kakezan(int x, int y) {
		return x * y;
	}
}"
s066649197.java,"
public class Main{

	public static void main(String args[])
	{
		int min = 1;
		int max = 9;

		for (int x=min;x<=max;x++)
		{
			for (int y=min;y<=max;y++)
			{
				System.out.println(x + ""x"" + y + ""="" + x*y );
			}
		}
	}
}"
s066774995.java,"class Main {
	public static void main(String[] a){
		for(int i = 1; i <10; i++){
			for(int j = 1; j < 10; j++){
				System.out.println( i+ ""??""+ j + ""="" + i*j);
			}
		}
	}
}"
s066865904.java,"class Main {
	public static void main(String[] args) {
        for (int i = 1; i <= 9; i++){
        	System.out.println(i + ""x"" + i + ""="" + i*i);
        }
    }
}"
