submission_id,user_id,date,language,original_language,filename_ext,status,cpu_time,memory,code_size,accuracy
s573280233,u672411618,1470705679,Java,JAVA,java,Wrong Answer,30,24200,174,0/1
s573360094,u193103338,1487513135,Java,JAVA,java,Compile Error,60,0,209,0/1
s573735581,u672905725,1454476164,Java,JAVA,java,Compile Error,4850,0,283,0/1
s573965413,u823395762,1526023642,Java,JAVA,java,Compile Error,0,0,12,0/1
s574114254,u206860152,1485529798,Java,JAVA,java,Accepted,40,23812,245,1/1
s575015365,u011621222,1364226991,Java,JAVA,java,Runtime Error,0,0,351,0/1
s575334325,u938767283,1482549408,Java,JAVA,java,Accepted,50,24040,247,1/1
s576152765,u011621222,1375412145,Java,JAVA,java,Compile Error,0,0,156,0/1
s576182235,u271426617,1401890656,Java,JAVA,java,Compile Error,10,0,189,0/1
s576284076,u141903539,1504761061,Java,JAVA,java,Wrong Answer,40,24060,188,0/1
s576719731,u777338381,1490602016,Java,JAVA,java,Accepted,40,24188,242,1/1
s577736807,u604412493,1376363732,Java,JAVA,java,Accepted,40,16852,183,1/1
s578199620,u903884476,1506971198,Java,JAVA,java,Accepted,50,23976,205,1/1
s578529552,u546285759,1491632118,Java,JAVA,java,Accepted,40,24272,190,1/1
s579535488,u762532946,1471583501,Java,JAVA,java,Compile Error,20000,0,201,0/1
s579761189,u226079266,1309095987,Java,JAVA,java,Accepted,40,0,145,
s581181743,u308281449,1395705094,Java,JAVA,java,Accepted,40,16856,201,1/1
s581328887,u203887348,1486976660,Java,JAVA,java,Accepted,40,24252,217,1/1
s581862390,u808732335,1406417692,Java,JAVA,java,Compile Error,0,0,222,0/1
s582635151,u214219188,1432203324,Java,JAVA,java,Accepted,40,16852,183,1/1
s582826680,u490020672,1447152048,Java,JAVA,java,Accepted,50,24016,219,1/1
s583559686,u563005598,1482127188,Java,JAVA,java,Accepted,30,24088,196,1/1
s584270033,u396351521,1386147824,Java,JAVA,java,Accepted,40,16852,232,1/1
s585022199,u884407626,1362112084,Java,JAVA,java,Accepted,40,16972,188,1/1
s586303807,u010827266,1467367227,Java,JAVA,java,Accepted,70,24052,221,1/1
s586649749,u730512308,1467381536,Java,JAVA,java,Accepted,50,23904,174,1/1
s587007960,u203284332,1419955799,Java,JAVA,java,Accepted,50,17968,186,1/1
s587684657,u489809100,1430735450,Java,JAVA,java,Wrong Answer,40,16852,183,0/1
s588682660,u122049280,1401890095,Java,JAVA,java,Compile Error,40,0,179,0/1
s590042562,u431700612,1387618799,Java,JAVA,java,Accepted,40,16840,250,1/1
s590372904,u965514530,1478613590,Java,JAVA,java,Compile Error,30,0,159,0/1
s590472179,u507781558,1553881319,Java,JAVA,java,Accepted,30,24000,3458,1/1
s591342855,u470807459,1440236498,Java,JAVA,java,Accepted,40,16844,223,1/1
s592390597,u245975427,1368033730,Java,JAVA,java,Accepted,30,15008,263,1/1
s592404671,u736174001,1467724451,Java,JAVA,java,Accepted,40,24032,179,1/1
s592476970,u893967069,1386737527,Java,JAVA,java,Accepted,30,16852,182,1/1
s593333627,u784507785,1420544182,Java,JAVA,java,Wrong Answer,40,16836,535,0/1
s593353649,u895568790,1431701123,Java,JAVA,java,Wrong Answer,40,16856,163,0/1
s593457852,u683530803,1479641428,Java,JAVA,java,Accepted,30,24144,311,1/1
s594122358,u220242928,1471412373,Java,JAVA,java,Compile Error,40,0,206,0/1
s594329515,u975539923,1426644020,Java,JAVA,java,Accepted,40,16852,197,1/1
s595196790,u758546346,1399890044,Java,JAVA,java,Accepted,40,16848,174,1/1
s597069648,u178572963,1500804501,Java,JAVA,java,Accepted,30,24208,191,1/1
s597279686,u532203010,1459911162,Java,JAVA,java,Accepted,30,24032,193,1/1
s597612676,u172902549,1378773023,Java,JAVA,java,Compile Error,30,0,174,0/1
s598117079,u449732162,1341455533,Java,JAVA,java,Runtime Error,0,8876,201,0/1
s598498811,u350508326,1367638153,Java,JAVA,java,Accepted,50,17956,172,1/1
s598503239,u308335322,1481764571,Java,JAVA,java,Wrong Answer,40,24124,145,0/1
s598656618,u141611234,1505968277,Java,JAVA,java,Wrong Answer,40,23908,192,0/1
s599026478,u598270535,1492502757,Java,JAVA,java,Compile Error,40,0,197,0/1
s599197368,u464667000,1341899439,Java,JAVA,java,Accepted,50,9348,227,1/1
s600918233,u680921623,1529937923,Java,JAVA,java,Compile Error,0,0,200,0/1
s601197562,u664399482,1402387050,Java,JAVA,java,Wrong Answer,40,16816,61,0/1
s602288525,u490144125,1473812379,Java,JAVA,java,Runtime Error,0,0,199,0/1
s602665297,u392271245,1356762745,Java,JAVA,java,Wrong Answer,40,9344,176,0/1
s602693174,u119930104,1478964962,Java,JAVA,java,Accepted,70,24740,213,1/1
s602715715,u755268821,1451583037,Java,JAVA,java,Accepted,40,24112,157,1/1
s604094264,u141903539,1504761155,Java,JAVA,java,Accepted,40,23880,203,1/1
s604707454,u784507785,1420544339,Java,JAVA,java,Accepted,40,16996,537,1/1
s605485080,u009838744,1471480074,Java,JAVA,java,Compile Error,40,0,164,0/1
s605671877,u760351030,1368843669,Java,JAVA,java,Compile Error,0,0,103,0/1
s606218120,u494390578,1423306682,Java,JAVA,java,Accepted,40,16852,339,1/1
s606573545,u383876854,1404268905,Java,JAVA,java,Accepted,60,17956,257,1/1
s606722725,u660501524,1492568706,Java,JAVA,java,Accepted,40,24392,427,1/1
s607173981,u743101007,1556262922,Java,JAVA,java,Accepted,30,24248,235,1/1
s607585343,u485225329,1362810162,Java,JAVA,java,Compile Error,60,0,235,0/1
s607771627,u974705817,1476846522,Java,JAVA,java,Wrong Answer,40,23848,193,0/1
s608208866,u090799640,1418568005,Java,JAVA,java,Accepted,40,16852,162,1/1
s609327640,u263773686,1471583212,Java,JAVA,java,Compile Error,30,0,194,0/1
s609331311,u011621222,1346413069,Java,JAVA,java,Compile Error,0,0,2872,0/1
s609720560,u524272704,1474701668,Java,JAVA,java,Accepted,30,23992,194,1/1
s610010719,u814005019,1352876372,Java,JAVA,java,Wrong Answer,40,9008,183,0/1
s610339672,u067299340,1429154531,Java,JAVA,java,Accepted,30,16852,234,1/1
s610397606,u699160354,1514897404,Java,JAVA,java,Wrong Answer,50,24776,188,0/1
s611841687,u379769644,1482294860,Java,JAVA,java,Compile Error,190,0,182,0/1
s612011510,u426589527,1267345555,Java,JAVA,java,Accepted,50,9368,120,
s612114412,u269203218,1587276818,Java,JAVA,java,Accepted,50,24164,152,1/1
s612148630,u546284662,1487087990,Java,JAVA,java,Compile Error,60,0,191,0/1
s612546361,u985809245,1330526896,Java,JAVA,java,Accepted,50,0,215,1/1
s612961914,u188619995,1353557466,Java,JAVA,java,Accepted,40,9092,190,1/1
s613228337,u455537418,1504776747,Java,JAVA,java,Compile Error,0,0,197,0/1
s613343337,u188882971,1433915080,Java,JAVA,java,Compile Error,1790,0,202,0/1
s614051919,u916839330,1580113353,Java,JAVA,java,Accepted,50,24140,185,1/1
s614111787,u984794799,1274962490,Java,JAVA,java,Accepted,40,8848,263,
s614539583,u334169110,1357868435,Java,JAVA,java,Accepted,40,16852,184,1/1
s615055978,u455537418,1504776978,Java,JAVA,java,Wrong Answer,60,24724,176,0/1
s615194568,u501711118,1433084721,Java,JAVA,java,Accepted,40,16856,180,1/1
s615446567,u334301242,1487066040,Java,JAVA,java,Wrong Answer,30,24060,192,0/1
s615718778,u559698704,1591317802,Java,JAVA,java,Accepted,50,24132,185,1/1
s616151234,u384477692,1499666518,Java,JAVA,java,Accepted,30,24216,187,1/1
s616190674,u980022181,1388818500,Java,JAVA,java,Accepted,30,16852,186,1/1
s616381382,u181008385,1439486825,Java,JAVA,java,Accepted,40,16852,336,1/1
s617807450,u188364870,1420784282,Java,JAVA,java,Accepted,50,17028,294,1/1
s617988617,u955011015,1411112662,Java,JAVA,java,Wrong Answer,40,16824,162,0/1
s618814516,u434550566,1372598286,Java,JAVA,java,Accepted,40,16852,221,1/1
s620709017,u008220468,1588304344,Java,JAVA,java,Accepted,50,24164,226,1/1
s620769302,u314998184,1538627669,Java,JAVA,java,Accepted,30,24176,189,1/1
s620937927,u831064957,1405748812,Java,JAVA,java,Accepted,50,18116,183,1/1
s621145419,u011621222,1459732881,Java,JAVA,java,Wrong Answer,60,24616,235,0/1
s621376271,u220242928,1471412398,Java,JAVA,java,Compile Error,40,0,205,0/1
s621935197,u434298895,1469080290,Java,JAVA,java,Compile Error,0,0,179,0/1
s622157473,u766597310,1477651280,Java,JAVA,java,Accepted,50,24224,250,1/1
s622302486,u907626292,1337690245,Java,JAVA,java,Wrong Answer,100,12000,160,0/1
s622780199,u248155947,1521620352,Java,JAVA,java,Compile Error,0,0,155,0/1
s623023554,u769016235,1398602561,Java,JAVA,java,Accepted,40,16856,222,1/1
s623123862,u104924480,1545804468,Java,JAVA,java,Runtime Error,0,0,242,0/1
s623662226,u048020936,1340958154,Java,JAVA,java,Runtime Error,0,9056,176,0/1
s623715365,u707844827,1390974006,Java,JAVA,java,Accepted,40,17000,182,1/1
s623741653,u877118008,1423665623,Java,JAVA,java,Accepted,40,16856,232,1/1
s623745437,u178572963,1500803948,Java,JAVA,java,Compile Error,10,0,122,0/1
s623797710,u356087427,1441366532,Java,JAVA,java,Time Limit Exceeded,20000,61820,243,0/1
s624407470,u994059834,1366951410,Java,JAVA,java,Accepted,40,16852,224,1/1
s625075565,u579608031,1373254044,Java,JAVA,java,Compile Error,0,0,196,0/1
s625156341,u187606290,1456535421,Java,JAVA,java,Accepted,40,23924,214,1/1
s626094398,u416593310,1469359375,Java,JAVA,java,Accepted,40,24188,175,1/1
s626836373,u982989219,1395630016,Java,JAVA,java,Accepted,40,16856,203,1/1
s627682700,u644736604,1492886120,Java,JAVA,java,Compile Error,70,0,169,0/1
s627745733,u215707914,1489321302,Java,JAVA,java,Accepted,40,23988,151,1/1
s627978835,u388921143,1455806217,Java,JAVA,java,Accepted,40,24424,181,1/1
s628390019,u046673593,1395704898,Java,JAVA,java,Wrong Answer,40,16852,196,0/1
s629283368,u465660309,1430558264,Java,JAVA,java,Accepted,40,16856,187,1/1
s629811714,u531592024,1500387309,Java,JAVA,java,Accepted,30,24172,161,1/1
s629962911,u245975427,1368033282,Java,JAVA,java,Accepted,40,17060,315,1/1
s630687956,u099219321,1419012933,Java,JAVA,java,Runtime Error,0,0,232,0/1
s631817160,u489809100,1463909977,Java,JAVA,java,Accepted,50,24136,523,1/1
s632258007,u011621222,1390963777,Java,JAVA,java,Compile Error,30,0,479,0/1
s632442046,u179550429,1494292146,Java,JAVA,java,Compile Error,0,0,219,0/1
s632778683,u895568790,1431701008,Java,JAVA,java,Wrong Answer,40,16876,177,0/1
s632860728,u613835440,1467730019,Java,JAVA,java,Compile Error,1190,0,170,0/1
s633153050,u214219188,1432202940,Java,JAVA,java,Accepted,40,16852,220,1/1
s633605093,u696681894,1297412521,Java,JAVA,java,Compile Error,50,9336,255,
s633849865,u106214670,1492310373,Java,JAVA,java,Accepted,40,24012,165,1/1
s634096829,u413996626,1309076459,Java,JAVA,java,Wrong Answer,40,9196,122,
s634573518,u827318431,1502976648,Java,JAVA,java,Accepted,160,30992,230,1/1
s634737557,u897132502,1426433675,Java,JAVA,java,Compile Error,0,0,541,0/1
s634772653,u431700612,1387618749,Java,JAVA,java,Wrong Answer,40,16848,248,0/1
s635163092,u911339522,1349189658,Java,JAVA,java,Time Limit Exceeded,19990,10000,215,0/1
s636561050,u614197626,1496751976,Java,JAVA,java,Accepted,30,23996,219,1/1
s636968980,u220242928,1471583316,Java,JAVA,java,Wrong Answer,30,24052,194,0/1
s636974968,u778333573,1429977232,Java,JAVA,java,Wrong Answer,40,16840,224,0/1
s636976389,u079013159,1460534366,Java,JAVA,java,Compile Error,80,0,157,0/1
s637259661,u693067276,1470901720,Java,JAVA,java,Accepted,40,24144,175,1/1
s637645434,u885417274,1395704604,Java,JAVA,java,Compile Error,60,0,216,0/1
s637699575,u622375508,1484674317,Java,JAVA,java,Compile Error,30,0,205,0/1
s637979811,u732485450,1487987053,Java,JAVA,java,Wrong Answer,30,23984,197,0/1
s638171817,u748994841,1433582798,Java,JAVA,java,Accepted,30,16852,198,1/1
s638846077,u220242928,1471583010,Java,JAVA,java,Compile Error,30,0,185,0/1
s638978512,u267695240,1497211807,Java,JAVA,java,Accepted,30,24056,274,1/1
s639316900,u011621222,1530995455,Java,JAVA,java,Accepted,40,24052,188,1/1
s639395017,u630718233,1477186797,Java,JAVA,java,Compile Error,0,0,214,0/1
s639762442,u873284297,1406795255,Java,JAVA,java,Accepted,40,16856,236,1/1
s640003819,u185817908,1510808774,Java,JAVA,java,Accepted,40,24308,223,1/1
s640527215,u722813161,1438837749,Java,JAVA,java,Accepted,40,16852,161,1/1
s640939556,u011621222,1433279447,Java,JAVA,java,Accepted,40,17040,315,1/1
s641688704,u220242928,1471582742,Java,JAVA,java,Compile Error,50,0,196,0/1
s642609310,u804946891,1406215597,Java,JAVA,java,Runtime Error,0,0,293,0/1
s643751287,u370122083,1459161164,Java,JAVA,java,Accepted,60,24588,178,1/1
s644019170,u577850777,1368142059,Java,JAVA,java,Accepted,40,16856,170,1/1
s644953396,u775586391,1485110306,Java,JAVA,java,Compile Error,220,0,236,0/1
s645132823,u011621222,1353943651,Java,JAVA,java,Wrong Answer,40,8884,211,0/1
s645171637,u647766105,1320138703,Java,JAVA,java,Accepted,40,9340,195,
s645234812,u522101291,1491465807,Java,JAVA,java,Accepted,40,24244,247,1/1
s645459634,u118652549,1438357094,Java,JAVA,java,Wrong Answer,40,15016,166,0/1
s645573378,u124285629,1381122666,Java,JAVA,java,Accepted,40,16848,219,1/1
s645665337,u804933011,1421908474,Java,JAVA,java,Runtime Error,0,0,182,0/1
s645868379,u009838744,1471480307,Java,JAVA,java,Compile Error,60,0,197,0/1
s646304257,u635534452,1456658842,Java,JAVA,java,Compile Error,0,0,159,0/1
s646666063,u096302038,1365506023,Java,JAVA,java,Accepted,40,16856,232,1/1
s646700910,u772101235,1591426795,Java,JAVA,java,Accepted,50,24312,243,1/1
s647015144,u748064351,1557467661,Java,JAVA,java,Accepted,30,24036,266,1/1
s647058773,u170668497,1486953682,Java,JAVA,java,Runtime Error,0,0,236,0/1
s647125537,u042200185,1461716084,Java,JAVA,java,Compile Error,0,0,250,0/1
s649413439,u205820388,1321111472,Java,JAVA,java,Compile Error,80,0,234,
s649529335,u724857376,1283110734,Java,JAVA,java,Runtime Error,-10,9264,237,
s650706712,u248155947,1521620339,Java,JAVA,java,Compile Error,0,0,176,0/1
s650749985,u503747231,1431414636,Java,JAVA,java,Accepted,40,16920,307,1/1
s651043225,u194428448,1448443411,Java,JAVA,java,Accepted,40,24168,188,1/1
s651644004,u287225065,1355883844,Java,JAVA,java,Compile Error,50,0,184,0/1
s652619955,u356087427,1441371991,Java,JAVA,java,Accepted,40,16856,229,1/1
s656012151,u509100939,1497456605,Java,JAVA,java,Accepted,30,24260,254,1/1
s656271727,u384557967,1270085442,Java,JAVA,java,Accepted,40,8864,139,
s656494533,u359612960,1462332322,Java,JAVA,java,Compile Error,40,0,176,0/1
s656688873,u843408697,1395157291,Java,JAVA,java,Accepted,30,16844,194,1/1
s657871695,u722206517,1416486803,Java,JAVA,java,Accepted,50,17956,210,1/1
s658279479,u170668497,1486954922,Java,JAVA,java,Accepted,40,24204,253,1/1
s658828210,u648085996,1423216954,Java,JAVA,java,Wrong Answer,30,16856,167,0/1
s659817360,u503012744,1338794941,Java,JAVA,java,Accepted,100,12000,256,1/1
s660219075,u067299340,1429154314,Java,JAVA,java,Accepted,50,17952,304,1/1
s661324621,u843408697,1395157203,Java,JAVA,java,Wrong Answer,40,16852,195,0/1
s661354089,u599674711,1442559189,Java,JAVA,java,Accepted,40,17052,137,1/1
s661438904,u834013451,1403152949,Java,JAVA,java,Compile Error,0,0,204,0/1
s661599329,u637673746,1467599678,Java,JAVA,java,Compile Error,40,0,192,0/1
s662275913,u908472233,1434614983,Java,JAVA,java,Accepted,40,16856,164,1/1
s662962015,u384477692,1499664894,Java,JAVA,java,Compile Error,120,0,301,0/1
s663453467,u011621222,1384255377,Java,JAVA,java,Compile Error,1700,0,6501,0/1
s664373693,u386234555,1440385771,Java,JAVA,java,Accepted,40,15016,212,1/1
s665419270,u220242928,1471412080,Java,JAVA,java,Compile Error,40,0,163,0/1
s666017310,u302511098,1456994334,Java,JAVA,java,Wrong Answer,40,24092,185,0/1
s666172489,u967850487,1428304015,Java,JAVA,java,Accepted,40,16852,258,1/1
s666926648,u054547908,1390970024,Java,JAVA,java,Compile Error,0,0,159,0/1
s666949199,u553881259,1412691173,Java,JAVA,java,Runtime Error,0,0,240,0/1
s667764133,u449077029,1461688414,Java,JAVA,java,Accepted,60,24664,187,1/1
s667884096,u359672542,1522113950,Java,JAVA,java,Compile Error,0,0,161,0/1
s668166155,u220242928,1471583298,Java,JAVA,java,Wrong Answer,40,24228,194,0/1
s668878495,u241916889,1464393704,Java,JAVA,java,Compile Error,0,0,162,0/1
s670243835,u794597021,1364391227,Java,JAVA,java,Accepted,40,17048,295,1/1
s670836518,u629810635,1334997805,Java,JAVA,java,Accepted,50,9372,6197,1/1
s670952426,u982302262,1406941994,Java,JAVA,java,Accepted,50,16844,178,1/1
s671415679,u521215826,1368039083,Java,JAVA,java,Compile Error,50,0,163,0/1
s671845046,u648085996,1423216477,Java,JAVA,java,Wrong Answer,40,16848,170,0/1
s672063791,u814658648,1438999464,Java,JAVA,java,Compile Error,1090,0,204,0/1
s673785620,u539186441,1500619445,Java,JAVA,java,Accepted,30,24096,265,1/1
s674563281,u490020672,1447150806,Java,JAVA,java,Wrong Answer,40,24424,289,0/1
s674566148,u367059629,1478481953,Java,JAVA,java,Compile Error,0,0,282,0/1
s674657739,u031194354,1470630005,Java,JAVA,java,Accepted,30,24168,180,1/1
s675839833,u011621222,1347541145,Java,JAVA,java,Accepted,50,9004,181,1/1
s676681400,u146879185,1410431689,Java,JAVA,java,Wrong Answer,40,16860,182,0/1
s676847477,u322035943,1487987185,Java,JAVA,java,Wrong Answer,30,24076,194,0/1
s677155067,u660498157,1309075709,Java,JAVA,java,Accepted,100,12000,134,
s678216681,u469183706,1499665298,Java,JAVA,java,Compile Error,120,0,249,0/1
s678867289,u042200185,1461716504,Java,JAVA,java,Accepted,40,23948,242,1/1
s679609700,u974705817,1476846408,Java,JAVA,java,Wrong Answer,50,24372,194,0/1
s679743997,u528773839,1428842311,Java,JAVA,java,Compile Error,0,0,214,0/1
s679889807,u093752431,1466604087,Java,JAVA,java,WA: Presentation Error,50,24216,242,0/1
s680208652,u104924480,1545804824,Java,JAVA,java,Accepted,30,24076,248,1/1
s680612420,u214859999,1462853739,Java,JAVA,java,Accepted,40,24180,148,1/1
s680943402,u765303114,1555047451,Java,JAVA,java,Accepted,30,24036,219,1/1
s681861459,u011621222,1351097205,Java,JAVA,java,Wrong Answer,40,8900,240,0/1
s682277308,u509142929,1338527682,Java,JAVA,java,Compile Error,140,0,212,0/1
s682478470,u789529751,1438670508,Java,JAVA,java,Accepted,40,16844,258,1/1
s684086310,u836123271,1461122669,Java,JAVA,java,Accepted,30,23864,264,1/1
s684545929,u205820388,1321111442,Java,JAVA,java,Compile Error,80,0,223,
s685724371,u889282704,1404582041,Java,JAVA,java,Accepted,40,16856,194,1/1
s687028277,u475739353,1497618915,Java,JAVA,java,Runtime Error,0,0,213,0/1
s687623758,u793590364,1505968320,Java,JAVA,java,Compile Error,40,0,209,0/1
s687714528,u693762292,1417653346,Java,JAVA,java,Accepted,40,17164,1682,1/1
s687911842,u485225329,1362810329,Java,JAVA,java,Accepted,30,16848,198,1/1
s688279169,u434428594,1294145218,Java,JAVA,java,Accepted,40,9360,178,
s688608769,u635105781,1405925305,Java,JAVA,java,Compile Error,500,0,181,0/1
s689423358,u202452156,1492563086,Java,JAVA,java,Compile Error,0,0,267,0/1
s689814624,u864282843,1486382310,Java,JAVA,java,Accepted,30,24400,183,1/1
s690306888,u743101007,1556261810,Java,JAVA,java,Compile Error,0,0,236,0/1
s690601040,u722076734,1410411303,Java,JAVA,java,Accepted,30,16852,189,1/1
s690773308,u528773839,1428843914,Java,JAVA,java,Runtime Error,0,0,225,0/1
s690908806,u409193666,1468670169,Java,JAVA,java,Accepted,40,24176,147,1/1
s692258986,u220242928,1471413270,Java,JAVA,java,Compile Error,30,0,238,0/1
s692364017,u459861655,1340999304,Java,JAVA,java,Accepted,40,8912,192,1/1
s692516804,u792386932,1499664972,Java,JAVA,java,Accepted,30,24164,190,1/1
s692666266,u413996626,1309080688,Java,JAVA,java,Accepted,40,9360,121,
s692763284,u104924480,1545804037,Java,JAVA,java,Wrong Answer,30,24112,173,0/1
s692906190,u910402677,1479974467,Java,JAVA,java,Compile Error,50,0,184,0/1
s693267945,u502223364,1480480503,Java,JAVA,java,Accepted,40,24040,259,1/1
s693389014,u011621222,1380583383,Java,JAVA,java,Wrong Answer,40,16856,240,0/1
s693563232,u889282704,1404581955,Java,JAVA,java,Wrong Answer,50,16856,195,0/1
s694005624,u480459673,1303361436,Java,JAVA,java,Compile Error,-10,8852,192,
s694828156,u529890106,1337144487,Java,JAVA,java,Compile Error,90,0,166,0/1
s695185011,u833052802,1458903241,Java,JAVA,java,Wrong Answer,40,24112,207,0/1
s696075405,u011621222,1347083084,Java,JAVA,java,Compile Error,120,0,2417,0/1
s696125224,u708217907,1408488628,Java,JAVA,java,Accepted,40,16908,237,1/1
s696449786,u611290643,1369281142,Java,JAVA,java,Wrong Answer,40,16860,234,0/1
s696634150,u793590364,1505967231,Java,JAVA,java,Compile Error,50,0,210,0/1
s697671064,u942404782,1479281254,Java,JAVA,java,Compile Error,40,0,215,0/1
s697742449,u455537418,1504777048,Java,JAVA,java,Accepted,50,24740,174,1/1
s697801844,u141611234,1505968891,Java,JAVA,java,Accepted,40,23936,192,1/1
s698243269,u384557967,1405333241,Java,JAVA,java,Compile Error,0,0,184,0/1
s698415850,u956519200,1532916508,Java,JAVA,java,Accepted,40,24208,414,1/1
s698501462,u910780605,1409456673,Java,JAVA,java,Accepted,40,16920,155,1/1
s698870860,u170668497,1486955673,Java,JAVA,java,Accepted,40,24308,304,1/1
s699086198,u612962209,1494290259,Java,JAVA,java,Wrong Answer,40,24036,296,0/1
s699582969,u190753490,1479269043,Java,JAVA,java,Wrong Answer,40,24172,194,0/1
s699842467,u821203720,1366900886,Java,JAVA,java,Compile Error,50,0,195,0/1
s699850287,u956456895,1364540138,Java,JAVA,java,Runtime Error,0,0,223,0/1
s701780496,u591220608,1494296526,Java,JAVA,java,WA: Presentation Error,50,24132,224,0/1
s702288740,u814658648,1438999479,Java,JAVA,java,Accepted,40,16840,202,1/1
s702799802,u517414491,1396759399,Java,JAVA,java,Accepted,40,16860,271,1/1
s702868489,u372027593,1376993157,Java,JAVA,java,Wrong Answer,40,16816,61,0/1
s703167247,u718658045,1501159920,Java,JAVA,java,Wrong Answer,30,23908,178,0/1
s703937358,u011621222,1595254566,Java,JAVA,java,Accepted,50,24032,209,1/1
s704511494,u104169194,1460696315,Java,JAVA,java,Accepted,30,24076,226,1/1
s705075033,u524579376,1512699572,Java,JAVA,java,Compile Error,60,0,287,0/1
s705077162,u322035943,1487987244,Java,JAVA,java,Wrong Answer,30,23988,188,0/1
s706047436,u816928455,1470920295,Java,JAVA,java,Compile Error,90,0,205,0/1
s706088153,u046673593,1395705118,Java,JAVA,java,Accepted,40,16852,196,1/1
s707300724,u570694424,1422100066,Java,JAVA,java,Compile Error,0,0,118,0/1
s708393607,u599666776,1471962425,Java,JAVA,java,Accepted,40,24028,196,1/1
s708652106,u804728337,1498719923,Java,JAVA,java,Accepted,30,24152,330,1/1
s710065229,u660498157,1309079105,Java,JAVA,java,Runtime Error,0,8500,168,
s710265537,u897132502,1426433616,Java,JAVA,java,Compile Error,0,0,541,0/1
s711593843,u884963054,1471413689,Java,JAVA,java,Accepted,30,24136,254,1/1
s711631985,u180583228,1390971111,Java,JAVA,java,Accepted,40,16852,183,1/1
s713284906,u185817908,1434614640,Java,JAVA,java,Wrong Answer,30,16968,216,0/1
s713738401,u956456895,1364548981,Java,JAVA,java,Accepted,40,16968,173,1/1
s713987473,u339459701,1557467183,Java,JAVA,java,Accepted,30,24164,276,1/1
s714117914,u865272027,1498466249,Java,JAVA,java,Accepted,30,24360,176,1/1
s714540309,u390147264,1440746647,Java,JAVA,java,Accepted,30,16852,178,1/1
s714677956,u591220608,1494296695,Java,JAVA,java,WA: Presentation Error,40,24248,246,0/1
s715473734,u748994841,1433582447,Java,JAVA,java,Wrong Answer,40,16852,170,0/1
s716097592,u066571171,1473865712,Java,JAVA,java,Compile Error,0,0,199,0/1
s716437216,u816928455,1462023004,Java,JAVA,java,Accepted,40,23592,148,1/1
s716467667,u672411618,1470706056,Java,JAVA,java,Accepted,30,23932,177,1/1
s717061244,u699160354,1514897468,Java,JAVA,java,Accepted,60,24736,187,1/1
s717456764,u529013669,1312614822,Java,JAVA,java,Compile Error,90,0,263,
s717693620,u378379029,1473662606,Java,JAVA,java,Accepted,40,24200,155,1/1
s717711908,u398702593,1490237245,Java,JAVA,java,Accepted,40,24272,222,1/1
s718241515,u568857484,1479103231,Java,JAVA,java,Wrong Answer,50,24432,155,0/1
s718635946,u011621222,1356057258,Java,JAVA,java,Accepted,40,9344,170,1/1
s718830771,u965514530,1478697235,Java,JAVA,java,Compile Error,50,0,209,0/1
s718974402,u279840577,1374154637,Java,JAVA,java,Compile Error,60,0,195,0/1
s718984061,u588294115,1480887180,Java,JAVA,java,Compile Error,60,0,177,0/1
s719818395,u067299340,1486957257,Java,JAVA,java,Accepted,40,24012,282,1/1
s720243318,u913863512,1468205821,Java,JAVA,java,Accepted,40,24024,163,1/1
s720337658,u591220608,1494297773,Java,JAVA,java,Accepted,40,24052,222,1/1
s720347849,u819840421,1462105587,Java,JAVA,java,Accepted,40,24112,187,1/1
s721495015,u357917263,1356095069,Java,JAVA,java,Accepted,80,12000,1186,1/1
s722272672,u515473089,1484658805,Java,JAVA,java,Accepted,30,24108,147,1/1
s722533091,u799659775,1443523866,Java,JAVA,java,Compile Error,20,0,237,0/1
s722861468,u808732335,1406417948,Java,JAVA,java,Accepted,40,16856,235,1/1
s722968742,u011621222,1356012567,Java,JAVA,java,Accepted,40,9368,165,1/1
s723437407,u011621222,1403006533,Java,JAVA,java,Accepted,50,17948,283,1/1
s724336071,u804294347,1366895231,Java,JAVA,java,Accepted,40,16852,168,1/1
s724674611,u058727270,1373710820,Java,JAVA,java,Accepted,50,17988,215,1/1
s724794511,u194428448,1448443359,Java,JAVA,java,WA: Presentation Error,50,24140,215,0/1
s726006574,u956456895,1364540209,Java,JAVA,java,Runtime Error,0,0,197,0/1
s726428763,u343249615,1400069245,Java,JAVA,java,Time Limit Exceeded,20000,60172,239,0/1
s726546349,u619548347,1418453920,Java,JAVA,java,Accepted,40,16868,258,1/1
s726710637,u967850487,1428303881,Java,JAVA,java,Accepted,40,15016,258,1/1
s726843756,u655123631,1403498543,Java,JAVA,java,Accepted,40,16840,333,1/1
s726946006,u459861655,1364485474,Java,JAVA,java,Accepted,40,16844,168,1/1
s727134939,u976937698,1458215410,Java,JAVA,java,Compile Error,40,0,203,0/1
s728690174,u598270535,1492502859,Java,JAVA,java,Accepted,40,24120,192,1/1
s728826484,u753631841,1355981323,Java,JAVA,java,Accepted,40,9164,142,1/1
s730159767,u858885710,1407041232,Java,JAVA,java,Accepted,40,16968,226,1/1
s731307020,u141611234,1505968849,Java,JAVA,java,Wrong Answer,50,24132,193,0/1
s732167631,u226079266,1316965183,Java,JAVA,java,Accepted,40,9336,133,
s732334750,u528773839,1428841568,Java,JAVA,java,Runtime Error,0,0,204,0/1
s732630344,u388484360,1435232328,Java,JAVA,java,Compile Error,30,0,165,0/1
